timestamp,u1,u2,image_coords,n_images,magnifications,total_magnification
-48.75000000000025,-0.975000000000005,-0.2742413778650751,"[(30.796585532486198, np.float64(-1.6662205217420076))]",1,[np.float64(272.7064776311776)],272.7064776311776
-48.74000000000025,-0.974800000000005,-0.27412590781123714,"[(30.78612370788549, np.float64(-1.6662336138342861))]",1,[np.float64(272.68979577105955)],272.68979577105955
-48.73000000000025,-0.974600000000005,-0.2740104377573993,"[(30.775662556430643, np.float64(-1.6662467128633442))]",1,[np.float64(272.6731002257005)],272.6731002257005
-48.720000000000255,-0.974400000000005,-0.27389496770356137,"[(30.765202078674218, np.float64(-1.666259818833805))]",1,[np.float64(272.656390982098)],272.656390982098
-48.71000000000026,-0.9742000000000052,-0.27377949764972354,"[(30.75474227516935, np.float64(-1.6662729317502951))]",1,[np.float64(272.63966802723866)],272.63966802723866
-48.70000000000026,-0.9740000000000052,-0.2736640275958856,"[(30.744283146468618, np.float64(-1.6662860516174434))]",1,[np.float64(272.62293134809187)],272.62293134809187
-48.69000000000026,-0.9738000000000052,-0.27354855754204765,"[(30.733824693128188, np.float64(-1.6662991784398833))]",1,[np.float64(272.60618093161935)],272.60618093161935
-48.68000000000026,-0.9736000000000052,-0.2734330874882098,"[(30.72336691570174, np.float64(-1.6663123122222492))]",1,[np.float64(272.589416764775)],272.589416764775
-48.670000000000265,-0.9734000000000053,-0.2733176174343719,"[(30.71290981474439, np.float64(-1.6663254529691796))]",1,[np.float64(272.57263883449)],272.57263883449
-48.66000000000027,-0.9732000000000053,-0.27320214738053394,"[(30.702453390811943, np.float64(-1.6663386006853156))]",1,[np.float64(272.5558471276909)],272.5558471276909
-48.65000000000027,-0.9730000000000054,-0.2730866773266961,"[(30.69199764446087, np.float64(-1.6663517553753016))]",1,[np.float64(272.5390416312866)],272.5390416312866
-48.64000000000027,-0.9728000000000054,-0.2729712072728582,"[(30.68154257624794, np.float64(-1.6663649170437842))]",1,[np.float64(272.5222223321772)],272.5222223321772
-48.63000000000027,-0.9726000000000055,-0.27285573721902023,"[(30.671088186729357, np.float64(-1.666378085695413))]",1,[np.float64(272.5053892172481)],272.5053892172481
-48.620000000000275,-0.9724000000000055,-0.2727402671651824,"[(30.660634476465, np.float64(-1.6663912613348417))]",1,[np.float64(272.4885422733771)],272.4885422733771
-48.61000000000028,-0.9722000000000055,-0.27262479711134446,"[(30.650181446012226, np.float64(-1.6664044439667265))]",1,[np.float64(272.47168148742185)],272.47168148742185
-48.60000000000028,-0.9720000000000055,-0.2725093270575065,"[(30.639729095929976, np.float64(-1.6664176335957253))]",1,[np.float64(272.4548068462322)],272.4548068462322
-48.59000000000028,-0.9718000000000057,-0.2723938570036687,"[(30.629277426777723, np.float64(-1.6664308302265003))]",1,[np.float64(272.4379183366429)],272.4379183366429
